file,category,name,name_source,matched_code,matched_class,matched_phrase
10_allpole/500_home_installation/40_meters/varh_08-04-15_en60617.elmt,10_allpole/500_home_installation/40_meters,reactive energy meter,en,P,presenting object,meter
10_allpole/500_home_installation/40_meters/varheuremetre.elmt,10_allpole/500_home_installation/40_meters,Var hour meter,en,P,presenting object,meter
10_allpole/500_home_installation/40_meters/wattheuremetre.elmt,10_allpole/500_home_installation/40_meters,Watt hour meter,en,P,presenting object,meter
10_allpole/500_home_installation/40_meters/wattheuremetre_08-04-03_en60617.elmt,10_allpole/500_home_installation/40_meters,Watt hour meter (en_60617),en,P,presenting object,meter
11_singlepole/140_connectors_plugs/prise_multipolaire_2.elmt,11_singlepole/140_connectors_plugs,"Plug and multipolar representation
unifilar",en,X,interfacing object,plug
11_singlepole/200_fuses_protective_gears/10_fuses/fusible.elmt,11_singlepole/200_fuses_protective_gears/10_fuses,Fuse,en,F,protecting object,fuse
11_singlepole/200_fuses_protective_gears/10_fuses/sec_fus1.elmt,11_singlepole/200_fuses_protective_gears/10_fuses,switchfuses,en,S,human interaction object,switch
11_singlepole/200_fuses_protective_gears/11_circuit_breakers/disjonct-m.elmt,11_singlepole/200_fuses_protective_gears/11_circuit_breakers,Circuit-breaker,en,Q,controlling object,circuit breaker
11_singlepole/200_fuses_protective_gears/11_circuit_breakers/disjoncteur1.elmt,11_singlepole/200_fuses_protective_gears/11_circuit_breakers,Circuit-breaker,en,Q,controlling object,circuit breaker
11_singlepole/200_fuses_protective_gears/11_circuit_breakers/jistic_1p.elmt,11_singlepole/200_fuses_protective_gears/11_circuit_breakers,Circuit-breaker,en,Q,controlling object,circuit breaker
11_singlepole/200_fuses_protective_gears/12_magneto_thermal_circuit_breakers/disjoncteur_magneto-thermique_1.elmt,11_singlepole/200_fuses_protective_gears/12_magneto_thermal_circuit_breakers,Magneto-thermal circuit breaker GV,en,Q,controlling object,circuit breaker
11_singlepole/200_fuses_protective_gears/20_disconnecting_switches/sectionneur1-2.elmt,11_singlepole/200_fuses_protective_gears/20_disconnecting_switches,Disconnecting switch,en,S,human interaction object,switch
11_singlepole/200_fuses_protective_gears/20_disconnecting_switches/sectionneur1.elmt,11_singlepole/200_fuses_protective_gears/20_disconnecting_switches,break isolator,en,Q,controlling object,isolator
11_singlepole/200_fuses_protective_gears/30_thermal_relays/relais_therm1.elmt,11_singlepole/200_fuses_protective_gears/30_thermal_relays,Thermal relay,en,F,protecting object,thermal relay
11_singlepole/200_fuses_protective_gears/50_residual_current_circuit_breaker/ddr1.elmt,11_singlepole/200_fuses_protective_gears/50_residual_current_circuit_breaker,Residual Circuit Breaker with Overload,en,Q,controlling object,circuit breaker
11_singlepole/200_fuses_protective_gears/50_residual_current_circuit_breaker/disjoncteur_differentiel_magnetothermique.elmt,11_singlepole/200_fuses_protective_gears/50_residual_current_circuit_breaker,Magneto-thermal differential switch,en,S,human interaction object,switch
11_singlepole/200_fuses_protective_gears/50_residual_current_circuit_breaker/int_diff-1p.elmt,11_singlepole/200_fuses_protective_gears/50_residual_current_circuit_breaker,Differential switch,en,S,human interaction object,switch
11_singlepole/200_fuses_protective_gears/50_residual_current_circuit_breaker/int_diff1.elmt,11_singlepole/200_fuses_protective_gears/50_residual_current_circuit_breaker,Differential switch,en,S,human interaction object,switch
11_singlepole/200_fuses_protective_gears/50_residual_current_circuit_breaker/rcbo.elmt,11_singlepole/200_fuses_protective_gears/50_residual_current_circuit_breaker,Residual Circuit Breaker with Overload,en,Q,controlling object,circuit breaker
11_singlepole/200_fuses_protective_gears/50_residual_current_circuit_breaker/rccb.elmt,11_singlepole/200_fuses_protective_gears/50_residual_current_circuit_breaker,Differential switch,en,S,human interaction object,switch
11_singlepole/330_transformers_power_supplies/10_transformers/autotransformator_1_1.elmt,11_singlepole/330_transformers_power_supplies/10_transformers,Auto-transformer,en,T,transforming object,transformer
11_singlepole/330_transformers_power_supplies/10_transformers/autotransformator_1f_1.elmt,11_singlepole/330_transformers_power_supplies/10_transformers,Auto-transformer,en,T,transforming object,transformer
11_singlepole/330_transformers_power_supplies/10_transformers/autotransformator_3f_1.elmt,11_singlepole/330_transformers_power_supplies/10_transformers,Three-phase autotransformer Y,en,T,transforming object,transformer
11_singlepole/330_transformers_power_supplies/10_transformers/autotransformator_reg_1f_1.elmt,11_singlepole/330_transformers_power_supplies/10_transformers,Adjustable autotransformer,en,T,transforming object,transformer
11_singlepole/330_transformers_power_supplies/10_transformers/transformateur_avec_ecran.elmt,11_singlepole/330_transformers_power_supplies/10_transformers,Single phase transformer with screen,en,T,transforming object,transformer
11_singlepole/330_transformers_power_supplies/10_transformers/transformateur_avec_prise_mediane_sur_un_enroulement.elmt,11_singlepole/330_transformers_power_supplies/10_transformers,Transformer with variable coupling,en,T,transforming object,transformer
11_singlepole/330_transformers_power_supplies/10_transformers/transformateur_mono.elmt,11_singlepole/330_transformers_power_supplies/10_transformers,Single phase transducer,en,,,
11_singlepole/330_transformers_power_supplies/10_transformers/transformator_1f_1.elmt,11_singlepole/330_transformers_power_supplies/10_transformers,Single phase transducer,en,,,
11_singlepole/330_transformers_power_supplies/10_transformers/transformator_2_1.elmt,11_singlepole/330_transformers_power_supplies/10_transformers,Transformer with centre tapping on one winding,en,T,transforming object,transformer
11_singlepole/330_transformers_power_supplies/10_transformers/transformator_3_1.elmt,11_singlepole/330_transformers_power_supplies/10_transformers,Three-phase transducer,en,,,
11_singlepole/330_transformers_power_supplies/10_transformers/transformator_3f_gt_1.elmt,11_singlepole/330_transformers_power_supplies/10_transformers,Three-phase transformer Yd,en,T,transforming object,transformer
11_singlepole/330_transformers_power_supplies/10_transformers/transformator_3f_yyd.elmt,11_singlepole/330_transformers_power_supplies/10_transformers,Transformateur 2 secondaires étoile-étoile-triangle,en,T,transforming object,transformateur
11_singlepole/330_transformers_power_supplies/20_current_tansformers/transformateur_courant1.elmt.elmt,11_singlepole/330_transformers_power_supplies/20_current_tansformers,"Current transformer, pulse transformer",en,T,transforming object,transformer
11_singlepole/330_transformers_power_supplies/20_current_tansformers/transformateur_courant2.elmt.elmt,11_singlepole/330_transformers_power_supplies/20_current_tansformers,"Transformer or current pulse, with three through primary conductors",en,T,transforming object,transformer
11_singlepole/330_transformers_power_supplies/20_current_tansformers/transformateur_courant3.elmt.elmt,11_singlepole/330_transformers_power_supplies/20_current_tansformers,"Current transformer, two cores with a secondary winding on each core",en,T,transforming object,transformer
11_singlepole/330_transformers_power_supplies/20_current_tansformers/transformateur_courant4.elmt.elmt,11_singlepole/330_transformers_power_supplies/20_current_tansformers,Current transformer with two secondary windings on a common magnetic circuit,en,T,transforming object,transformer
11_singlepole/330_transformers_power_supplies/20_current_tansformers/transformateur_courant5.elmt.elmt,11_singlepole/330_transformers_power_supplies/20_current_tansformers,"Transformer or current pulse, with two secondary windings on the same core",en,T,transforming object,transformer
11_singlepole/340_converters_inverters/10_converters/regulator_ind_3f_1.elmt,11_singlepole/340_converters_inverters/10_converters,Voltage regulator,en,R,restricting object,voltage regulator
11_singlepole/392_generators_sources/10_generators/generatrice.elmt,11_singlepole/392_generators_sources/10_generators,Generator,en,G,generating object,generator
11_singlepole/395_electronics_semiconductors/10_resistors/resistance.elmt,11_singlepole/395_electronics_semiconductors/10_resistors,Resistor,en,R,restricting object,resistor
11_singlepole/395_electronics_semiconductors/20_capacitors/capacite.elmt,11_singlepole/395_electronics_semiconductors/20_capacitors,Capacitor,en,C,storing object,capacitor
11_singlepole/395_electronics_semiconductors/30_inductors/inductance.elmt,11_singlepole/395_electronics_semiconductors/30_inductors,Inductor,en,R,restricting object,inductor
11_singlepole/395_electronics_semiconductors/30_inductors/inductance2.elmt,11_singlepole/395_electronics_semiconductors/30_inductors,Inductor,en,R,restricting object,inductor
11_singlepole/500_home_installation/20_home_appliances/alarme.elmt,11_singlepole/500_home_installation/20_home_appliances,Alarm,en,,,
11_singlepole/500_home_installation/20_home_appliances/antenne.elmt,11_singlepole/500_home_installation/20_home_appliances,Antenna,en,,,
11_singlepole/500_home_installation/20_home_appliances/appareil_de_chauffage.elmt,11_singlepole/500_home_installation/20_home_appliances,Heater,en,E,emitting object,heater
11_singlepole/500_home_installation/20_home_appliances/appareil_de_chauffage_a_accumulation.elmt,11_singlepole/500_home_installation/20_home_appliances,Heater has accumulated,en,E,emitting object,heater
11_singlepole/500_home_installation/20_home_appliances/appareil_de_cuisson.elmt,11_singlepole/500_home_installation/20_home_appliances,Cooking Appliance,en,,,
11_singlepole/500_home_installation/20_home_appliances/appareil_electromenager.elmt,11_singlepole/500_home_installation/20_home_appliances,Appliance,en,,,
11_singlepole/500_home_installation/20_home_appliances/armoire_seche_linge.elmt,11_singlepole/500_home_installation/20_home_appliances,Drying cabinet,en,N,covering object,cabinet
11_singlepole/500_home_installation/20_home_appliances/arrosage-auto.elmt,11_singlepole/500_home_installation/20_home_appliances,self watering,en,,,
11_singlepole/500_home_installation/20_home_appliances/bat-ext.elmt,11_singlepole/500_home_installation/20_home_appliances,Bât Ext,fr,,,
11_singlepole/500_home_installation/20_home_appliances/bat_ext_mono.elmt,11_singlepole/500_home_installation/20_home_appliances,Bât Ext mono,fr,,,
11_singlepole/500_home_installation/20_home_appliances/bat_ext_tetra.elmt,11_singlepole/500_home_installation/20_home_appliances,Bât Ext tétra,fr,,,
11_singlepole/500_home_installation/20_home_appliances/bat_garage__tetra.elmt,11_singlepole/500_home_installation/20_home_appliances,Garage tétra,fr,,,
11_singlepole/500_home_installation/20_home_appliances/bat_garage_mono.elmt,11_singlepole/500_home_installation/20_home_appliances,Garage mono,fr,,,
11_singlepole/500_home_installation/20_home_appliances/bloc_diff.elmt,11_singlepole/500_home_installation/20_home_appliances,Bloc différentiel,fr,F,protecting object,differentiel
11_singlepole/500_home_installation/20_home_appliances/cadre_bi.elmt,11_singlepole/500_home_installation/20_home_appliances,Cadre vide bi,fr,,,
11_singlepole/500_home_installation/20_home_appliances/cadre_tetra.elmt,11_singlepole/500_home_installation/20_home_appliances,Cadre vide tétra,fr,,,
11_singlepole/500_home_installation/20_home_appliances/cadre_tri.elmt,11_singlepole/500_home_installation/20_home_appliances,Cadre vide tri,fr,,,
11_singlepole/500_home_installation/20_home_appliances/cadre_uni.elmt,11_singlepole/500_home_installation/20_home_appliances,Cadre vide,fr,,,
11_singlepole/500_home_installation/20_home_appliances/chaudiere.elmt,11_singlepole/500_home_installation/20_home_appliances,Chaudière,fr,,,
11_singlepole/500_home_installation/20_home_appliances/chauffe-eau.elmt,11_singlepole/500_home_installation/20_home_appliances,Water heater,en,E,emitting object,heater
11_singlepole/500_home_installation/20_home_appliances/chauffe_eau.elmt,11_singlepole/500_home_installation/20_home_appliances,Water heater,en,E,emitting object,heater
11_singlepole/500_home_installation/20_home_appliances/chauffe_eau1.elmt,11_singlepole/500_home_installation/20_home_appliances,Water heater,en,E,emitting object,heater
11_singlepole/500_home_installation/20_home_appliances/climatiseur.elmt,11_singlepole/500_home_installation/20_home_appliances,Climatiseur,fr,,,
11_singlepole/500_home_installation/20_home_appliances/climatiseur_ext.elmt,11_singlepole/500_home_installation/20_home_appliances,Climatiseur,fr,,,
11_singlepole/500_home_installation/20_home_appliances/climatiseur_int.elmt,11_singlepole/500_home_installation/20_home_appliances,Climatiseur Unité Int,fr,,,
11_singlepole/500_home_installation/20_home_appliances/congelateur.elmt,11_singlepole/500_home_installation/20_home_appliances,Freezer,en,,,
11_singlepole/500_home_installation/20_home_appliances/congelateur1.elmt,11_singlepole/500_home_installation/20_home_appliances,Congélateur,fr,,,
11_singlepole/500_home_installation/20_home_appliances/convecteur.elmt,11_singlepole/500_home_installation/20_home_appliances,Electric convector,en,,,
11_singlepole/500_home_installation/20_home_appliances/cuisiniere_electrique.elmt,11_singlepole/500_home_installation/20_home_appliances,Electric cooker,en,,,
11_singlepole/500_home_installation/20_home_appliances/dessin_base.elmt,11_singlepole/500_home_installation/20_home_appliances,Circuit-breaker,en,Q,controlling object,circuit breaker
11_singlepole/500_home_installation/20_home_appliances/divers10.elmt,11_singlepole/500_home_installation/20_home_appliances,Divers 10 A,fr,,,
11_singlepole/500_home_installation/20_home_appliances/divers16.elmt,11_singlepole/500_home_installation/20_home_appliances,Divers 16 A,fr,,,
11_singlepole/500_home_installation/20_home_appliances/divers20.elmt,11_singlepole/500_home_installation/20_home_appliances,Divers 20 A,fr,,,
11_singlepole/500_home_installation/20_home_appliances/divers32.elmt,11_singlepole/500_home_installation/20_home_appliances,Divers 32 A,fr,,,
11_singlepole/500_home_installation/20_home_appliances/divers_tetra.elmt,11_singlepole/500_home_installation/20_home_appliances,Divers tétra,fr,,,
11_singlepole/500_home_installation/20_home_appliances/divers_tri.elmt,11_singlepole/500_home_installation/20_home_appliances,Divers tri,fr,,,
11_singlepole/500_home_installation/20_home_appliances/double-flux.elmt,11_singlepole/500_home_installation/20_home_appliances,Double Flux,fr,,,
11_singlepole/500_home_installation/20_home_appliances/eau-chaude-2.elmt,11_singlepole/500_home_installation/20_home_appliances,Eau Chaude Sanitaire 2,fr,,,
11_singlepole/500_home_installation/20_home_appliances/eau-chaude.elmt,11_singlepole/500_home_installation/20_home_appliances,Eau Chaude Sanitaire,fr,,,
11_singlepole/500_home_installation/20_home_appliances/eau_chaude_mono.elmt,11_singlepole/500_home_installation/20_home_appliances,Eau Chaude Sanitaire mono,fr,,,
11_singlepole/500_home_installation/20_home_appliances/eau_chaude_tri.elmt,11_singlepole/500_home_installation/20_home_appliances,Eau Chaude Sanitaire tri,fr,,,
11_singlepole/500_home_installation/20_home_appliances/eclairage-ext.elmt,11_singlepole/500_home_installation/20_home_appliances,Éclairage extérieur,fr,,,
11_singlepole/500_home_installation/20_home_appliances/eclairage.elmt,11_singlepole/500_home_installation/20_home_appliances,Lighting,en,,,
11_singlepole/500_home_installation/20_home_appliances/eclairage1.elmt,11_singlepole/500_home_installation/20_home_appliances,Éclairage,fr,,,
11_singlepole/500_home_installation/20_home_appliances/eclairage_telerupteur.elmt,11_singlepole/500_home_installation/20_home_appliances,ECL télérupteur,fr,,,
11_singlepole/500_home_installation/20_home_appliances/em_congelateur.elmt,11_singlepole/500_home_installation/20_home_appliances,Congélateur,fr,,,
11_singlepole/500_home_installation/20_home_appliances/em_four.elmt,11_singlepole/500_home_installation/20_home_appliances,Four,fr,,,
11_singlepole/500_home_installation/20_home_appliances/em_hotte.elmt,11_singlepole/500_home_installation/20_home_appliances,Hotte,fr,,,
11_singlepole/500_home_installation/20_home_appliances/em_lave-linge.elmt,11_singlepole/500_home_installation/20_home_appliances,Lave-Linge,fr,,,
11_singlepole/500_home_installation/20_home_appliances/em_lave-vaisselle.elmt,11_singlepole/500_home_installation/20_home_appliances,Lave-Vaisselle,fr,,,
11_singlepole/500_home_installation/20_home_appliances/em_micro-onde.elmt,11_singlepole/500_home_installation/20_home_appliances,Four à micro-ondes,fr,,,
11_singlepole/500_home_installation/20_home_appliances/em_plaques.elmt,11_singlepole/500_home_installation/20_home_appliances,Plaque de cuisson,fr,,,
11_singlepole/500_home_installation/20_home_appliances/em_plaques_2.elmt,11_singlepole/500_home_installation/20_home_appliances,Plaque de cuisson,fr,,,
11_singlepole/500_home_installation/20_home_appliances/em_refrigerateur.elmt,11_singlepole/500_home_installation/20_home_appliances,Réfrigérateur,fr,,,
11_singlepole/500_home_installation/20_home_appliances/em_seche-linge.elmt,11_singlepole/500_home_installation/20_home_appliances,Sèche-Linge,fr,,,
11_singlepole/500_home_installation/20_home_appliances/em_seche-linge_2.elmt,11_singlepole/500_home_installation/20_home_appliances,Sèche-Linge,fr,,,
11_singlepole/500_home_installation/20_home_appliances/filtration.elmt,11_singlepole/500_home_installation/20_home_appliances,Filtration,fr,W,guiding object,fil
11_singlepole/500_home_installation/20_home_appliances/four.elmt,11_singlepole/500_home_installation/20_home_appliances,Electric oven,en,,,
11_singlepole/500_home_installation/20_home_appliances/four1.elmt,11_singlepole/500_home_installation/20_home_appliances,Four,fr,,,
11_singlepole/500_home_installation/20_home_appliances/four_micro_onde.elmt,11_singlepole/500_home_installation/20_home_appliances,Microwave oven,en,,,
11_singlepole/500_home_installation/20_home_appliances/garage.elmt,11_singlepole/500_home_installation/20_home_appliances,Garage,fr,,,
11_singlepole/500_home_installation/20_home_appliances/gestion-energie.elmt,11_singlepole/500_home_installation/20_home_appliances,Energy management,en,,,
11_singlepole/500_home_installation/20_home_appliances/heures-creuses.elmt,11_singlepole/500_home_installation/20_home_appliances,Heures Creuses,fr,,,
11_singlepole/500_home_installation/20_home_appliances/hotte_aspirante_filtrante.elmt,11_singlepole/500_home_installation/20_home_appliances,Cooker Hood filter,en,H,matter processing object,filter
11_singlepole/500_home_installation/20_home_appliances/lave-linge.elmt,11_singlepole/500_home_installation/20_home_appliances,Washing machine,en,,,
11_singlepole/500_home_installation/20_home_appliances/lave_linge.elmt,11_singlepole/500_home_installation/20_home_appliances,Washer,en,,,
11_singlepole/500_home_installation/20_home_appliances/lave_vaiselle.elmt,11_singlepole/500_home_installation/20_home_appliances,Dishwasher,en,,,
11_singlepole/500_home_installation/20_home_appliances/lave_vaisselles.elmt,11_singlepole/500_home_installation/20_home_appliances,Dishwasher,en,,,
11_singlepole/500_home_installation/20_home_appliances/moteur_mono.elmt,11_singlepole/500_home_installation/20_home_appliances,Moteur mono,fr,M,driving object,moteur
11_singlepole/500_home_installation/20_home_appliances/moteur_tri.elmt,11_singlepole/500_home_installation/20_home_appliances,Moteur tri,fr,M,driving object,moteur
11_singlepole/500_home_installation/20_home_appliances/oven.elmt,11_singlepole/500_home_installation/20_home_appliances,Oven,en,,,
11_singlepole/500_home_installation/20_home_appliances/plancher_chauffant.elmt,11_singlepole/500_home_installation/20_home_appliances,Heated floor,en,,,
11_singlepole/500_home_installation/20_home_appliances/plancher_chauffant_2.elmt,11_singlepole/500_home_installation/20_home_appliances,Plancher chauffant,fr,,,
11_singlepole/500_home_installation/20_home_appliances/plaque_cuisson.elmt,11_singlepole/500_home_installation/20_home_appliances,Solid plate,en,,,
11_singlepole/500_home_installation/20_home_appliances/pompe_mono.elmt,11_singlepole/500_home_installation/20_home_appliances,Pompe mono,fr,H,matter processing object,pompe
11_singlepole/500_home_installation/20_home_appliances/pompe_tri.elmt,11_singlepole/500_home_installation/20_home_appliances,Pompe tri,fr,H,matter processing object,pompe
11_singlepole/500_home_installation/20_home_appliances/portail.elmt,11_singlepole/500_home_installation/20_home_appliances,Portail,fr,,,
11_singlepole/500_home_installation/20_home_appliances/porte-garage.elmt,11_singlepole/500_home_installation/20_home_appliances,Porte Garage,fr,,,
11_singlepole/500_home_installation/20_home_appliances/prise-10.elmt,11_singlepole/500_home_installation/20_home_appliances,Prise 10 A,fr,X,interfacing object,prise
11_singlepole/500_home_installation/20_home_appliances/prise-16.elmt,11_singlepole/500_home_installation/20_home_appliances,Prise 16 A,fr,X,interfacing object,prise
11_singlepole/500_home_installation/20_home_appliances/prise-20.elmt,11_singlepole/500_home_installation/20_home_appliances,Prise 20 A,fr,X,interfacing object,prise
11_singlepole/500_home_installation/20_home_appliances/prise-2p-t-230v.elmt,11_singlepole/500_home_installation/20_home_appliances,Prise 2 P+T 230 V,fr,X,interfacing object,prise
11_singlepole/500_home_installation/20_home_appliances/prise-32.elmt,11_singlepole/500_home_installation/20_home_appliances,Prise 32 A,fr,X,interfacing object,prise
11_singlepole/500_home_installation/20_home_appliances/prise-3p-t-230v.elmt,11_singlepole/500_home_installation/20_home_appliances,Prise 3 P+T 230 V,fr,X,interfacing object,prise
11_singlepole/500_home_installation/20_home_appliances/prise-3p-t-400v.elmt,11_singlepole/500_home_installation/20_home_appliances,Prise 3 P+T 400 V,fr,X,interfacing object,prise
11_singlepole/500_home_installation/20_home_appliances/prise-4p-t-230v.elmt,11_singlepole/500_home_installation/20_home_appliances,Prise 4 P+T 230 V,fr,X,interfacing object,prise
11_singlepole/500_home_installation/20_home_appliances/prise-4p-t-400v.elmt,11_singlepole/500_home_installation/20_home_appliances,Prise 4 P+T 400 V,fr,X,interfacing object,prise
11_singlepole/500_home_installation/20_home_appliances/prise-exterieur.elmt,11_singlepole/500_home_installation/20_home_appliances,Prise Extérieure 16 A,fr,X,interfacing object,prise
11_singlepole/500_home_installation/20_home_appliances/prise-tetra16.elmt,11_singlepole/500_home_installation/20_home_appliances,Prise Tri + N 16 A,fr,X,interfacing object,prise
11_singlepole/500_home_installation/20_home_appliances/prise-tetra32.elmt,11_singlepole/500_home_installation/20_home_appliances,Prise Tri + N 32 A,fr,X,interfacing object,prise
11_singlepole/500_home_installation/20_home_appliances/prise-tri16.elmt,11_singlepole/500_home_installation/20_home_appliances,Prise Tri 16 A,fr,X,interfacing object,prise
11_singlepole/500_home_installation/20_home_appliances/prise-tri32.elmt,11_singlepole/500_home_installation/20_home_appliances,Prise Tri 32 A,fr,X,interfacing object,prise
11_singlepole/500_home_installation/20_home_appliances/prise_allemande_10a.elmt,11_singlepole/500_home_installation/20_home_appliances,Prise Allemande 10 A,fr,X,interfacing object,prise
11_singlepole/500_home_installation/20_home_appliances/prise_allemande_16a.elmt,11_singlepole/500_home_installation/20_home_appliances,Prise Allemande 16 A,fr,X,interfacing object,prise
11_singlepole/500_home_installation/20_home_appliances/protection-foudre.elmt,11_singlepole/500_home_installation/20_home_appliances,Protection Foudre,fr,,,
11_singlepole/500_home_installation/20_home_appliances/radiateur.elmt,11_singlepole/500_home_installation/20_home_appliances,Radiator,en,,,
11_singlepole/500_home_installation/20_home_appliances/radiateur1.elmt,11_singlepole/500_home_installation/20_home_appliances,Radiateur,fr,,,
11_singlepole/500_home_installation/20_home_appliances/radiateur_soufflant_seche_cheveux.elmt,11_singlepole/500_home_installation/20_home_appliances,Fan heater hairdryer,en,E,emitting object,heater
11_singlepole/500_home_installation/20_home_appliances/refrigerateur.elmt,11_singlepole/500_home_installation/20_home_appliances,Refrigerator,en,,,
11_singlepole/500_home_installation/20_home_appliances/refrigerateur1.elmt,11_singlepole/500_home_installation/20_home_appliances,Réfrigérateur,fr,,,
11_singlepole/500_home_installation/20_home_appliances/refrigerateur_avec_partie_conglateur.elmt,11_singlepole/500_home_installation/20_home_appliances,Refrigerator with freezer,en,,,
11_singlepole/500_home_installation/20_home_appliances/seche-linge.elmt,11_singlepole/500_home_installation/20_home_appliances,Sèche-Linge,fr,,,
11_singlepole/500_home_installation/20_home_appliances/seche-serviettes.elmt,11_singlepole/500_home_installation/20_home_appliances,Sèche-Serviettes,fr,,,
11_singlepole/500_home_installation/20_home_appliances/sonnerie.elmt,11_singlepole/500_home_installation/20_home_appliances,Sonnerie,fr,,,
11_singlepole/500_home_installation/20_home_appliances/sonnerie2.elmt,11_singlepole/500_home_installation/20_home_appliances,Sonnerie 2,fr,,,
11_singlepole/500_home_installation/20_home_appliances/telephonie.elmt,11_singlepole/500_home_installation/20_home_appliances,Téléphonie,fr,,,
11_singlepole/500_home_installation/20_home_appliances/terre.elmt,11_singlepole/500_home_installation/20_home_appliances,Ground,en,,,
11_singlepole/500_home_installation/20_home_appliances/thermostat.elmt,11_singlepole/500_home_installation/20_home_appliances,Energy management,en,,,
11_singlepole/500_home_installation/20_home_appliances/transfo-sonnerie.elmt,11_singlepole/500_home_installation/20_home_appliances,Tranfo Sonnerie,fr,,,
11_singlepole/500_home_installation/20_home_appliances/vdi.elmt,11_singlepole/500_home_installation/20_home_appliances,V.D.I.,fr,,,
11_singlepole/500_home_installation/20_home_appliances/ventilateur.elmt,11_singlepole/500_home_installation/20_home_appliances,Fan,en,,,
11_singlepole/500_home_installation/20_home_appliances/vide-cave.elmt,11_singlepole/500_home_installation/20_home_appliances,Vide-Cave,fr,,,
11_singlepole/500_home_installation/20_home_appliances/vmc.elmt,11_singlepole/500_home_installation/20_home_appliances,VMC,fr,,,
11_singlepole/500_home_installation/20_home_appliances/volet-roulant.elmt,11_singlepole/500_home_installation/20_home_appliances,Volet Roulant,fr,,,
11_singlepole/500_home_installation/20_home_appliances/volet-roulant2.elmt,11_singlepole/500_home_installation/20_home_appliances,Volet Roulant,fr,,,
11_singlepole/500_home_installation/25_V.D.I/Terrestrial_reception/alimentation_2s.elmt,11_singlepole/500_home_installation/25_V.D.I/Terrestrial_reception,Alimentation 2 sorties,fr,G,generating object,alimentation
11_singlepole/500_home_installation/25_V.D.I/Terrestrial_reception/antennas/antenne_fm.elmt,11_singlepole/500_home_installation/25_V.D.I/Terrestrial_reception/antennas,Antenne FM,fr,,,
11_singlepole/500_home_installation/25_V.D.I/Terrestrial_reception/antennas/antenne_sat.elmt,11_singlepole/500_home_installation/25_V.D.I/Terrestrial_reception/antennas,Antenne Sat,fr,,,
11_singlepole/500_home_installation/25_V.D.I/Terrestrial_reception/antennas/antenne_uhf.elmt,11_singlepole/500_home_installation/25_V.D.I/Terrestrial_reception/antennas,Antenne UHF,fr,,,
11_singlepole/500_home_installation/25_V.D.I/Terrestrial_reception/aplificateur_int.elmt,11_singlepole/500_home_installation/25_V.D.I/Terrestrial_reception,Aplificateur int,fr,,,
11_singlepole/500_home_installation/25_V.D.I/Terrestrial_reception/cables/cable-11-patc.elmt,11_singlepole/500_home_installation/25_V.D.I/Terrestrial_reception/cables,Câble 11 PATC,fr,W,guiding object,cable
11_singlepole/500_home_installation/25_V.D.I/Terrestrial_reception/cables/cable-11-vatc.elmt,11_singlepole/500_home_installation/25_V.D.I/Terrestrial_reception/cables,Câble 11 VATC,fr,W,guiding object,cable
11_singlepole/500_home_installation/25_V.D.I/Terrestrial_reception/cables/cable-17-patc.elmt,11_singlepole/500_home_installation/25_V.D.I/Terrestrial_reception/cables,Câble 17 PATC,fr,W,guiding object,cable
11_singlepole/500_home_installation/25_V.D.I/Terrestrial_reception/cables/cable-17-vatc.elmt,11_singlepole/500_home_installation/25_V.D.I/Terrestrial_reception/cables,Câble 17 VATC,fr,W,guiding object,cable
11_singlepole/500_home_installation/25_V.D.I/Terrestrial_reception/connectors_plugs/charge_75_ohms.elmt,11_singlepole/500_home_installation/25_V.D.I/Terrestrial_reception/connectors_plugs,Charge 75 Ohms,fr,,,
11_singlepole/500_home_installation/25_V.D.I/Terrestrial_reception/connectors_plugs/fiche_femelle_952.elmt,11_singlepole/500_home_installation/25_V.D.I/Terrestrial_reception/connectors_plugs,Fiche femelle 9.52,fr,X,interfacing object,fiche
11_singlepole/500_home_installation/25_V.D.I/Terrestrial_reception/connectors_plugs/fiche_male_952.elmt,11_singlepole/500_home_installation/25_V.D.I/Terrestrial_reception/connectors_plugs,Fiche mâle 9.52,fr,X,interfacing object,fiche
11_singlepole/500_home_installation/25_V.D.I/Terrestrial_reception/connectors_plugs/raccord_2f.elmt,11_singlepole/500_home_installation/25_V.D.I/Terrestrial_reception/connectors_plugs,Raccord F mâle-F mâle,fr,,,
11_singlepole/500_home_installation/25_V.D.I/Terrestrial_reception/connectors_plugs/raccord_f.elmt,11_singlepole/500_home_installation/25_V.D.I/Terrestrial_reception/connectors_plugs,Raccord F mâle,fr,,,
11_singlepole/500_home_installation/25_V.D.I/Terrestrial_reception/connectors_plugs/raccord_f_df.elmt,11_singlepole/500_home_installation/25_V.D.I/Terrestrial_reception/connectors_plugs,Raccord F femelle- F femelle,fr,,,
11_singlepole/500_home_installation/25_V.D.I/Terrestrial_reception/coupleur_tv_sat_ext.elmt,11_singlepole/500_home_installation/25_V.D.I/Terrestrial_reception,Coupleur TV-Sat,fr,,,
11_singlepole/500_home_installation/25_V.D.I/Terrestrial_reception/coupleur_tv_sat_int.elmt,11_singlepole/500_home_installation/25_V.D.I/Terrestrial_reception,CoupleurTV-Sat int,fr,,,
